Citycode,Provincecode,Province,City,LUL
211100,210000,辽宁省,盘锦市,311.8488483
211200,210000,辽宁省,铁岭市,273.5186578
211300,210000,辽宁省,朝阳市,260.7986417
211400,210000,辽宁省,葫芦岛市,265.9238865
220100,220000,吉林省,长春市,302.1841076
220200,220000,吉林省,吉林市,245.1987444
220300,220000,吉林省,四平市,296.5837185
220400,220000,吉林省,辽源市,273.3364367
220500,220000,吉林省,通化市,235.4349012
220600,220000,吉林省,白山市,208.4684252
220700,220000,吉林省,松原市,290.6350511
220800,220000,吉林省,白城市,276.0732228
222400,220000,吉林省,延边朝鲜族自治州,215.6657034
230100,230000,黑龙江省,哈尔滨市,260.6939316
230200,230000,黑龙江省,齐齐哈尔市,293.7787829
230300,230000,黑龙江省,鸡西市,262.8431534
230400,230000,黑龙江省,鹤岗市,255.5890613
230500,230000,黑龙江省,双鸭山市,262.9440152
230600,230000,黑龙江省,大庆市,289.6553358
230700,230000,黑龙江省,伊春市,212.0290388
230800,230000,黑龙江省,佳木斯市,283.020138
230900,230000,黑龙江省,七台河市,258.5101092
231000,230000,黑龙江省,牡丹江市,226.2393514
231100,230000,黑龙江省,黑河市,236.5510319
231200,230000,黑龙江省,绥化市,284.004645
232700,230000,黑龙江省,大兴安岭地区,202.5183048
310000,310000,上海市,上海市,306.8442767
320100,320000,江苏省,南京市,302.5259163
320200,320000,江苏省,无锡市,298.5274603
320300,320000,江苏省,徐州市,320.7460351
320400,320000,江苏省,常州市,302.4145285
320500,320000,江苏省,苏州市,289.3404392
320600,320000,江苏省,南通市,305.8665297
320700,320000,江苏省,连云港市,309.9551448
320800,320000,江苏省,淮安市,295.7092955
320900,320000,江苏省,盐城市,305.1712194
321000,320000,江苏省,扬州市,299.4851218
321100,320000,江苏省,镇江市,304.4883949
321200,320000,江苏省,泰州市,305.925576
321300,320000,江苏省,宿迁市,302.1675667
330100,330000,浙江省,杭州市,233.0401799
330200,330000,浙江省,宁波市,244.4175183
330300,330000,浙江省,温州市,228.4623904
330400,330000,浙江省,嘉兴市,258.0299639
330500,330000,浙江省,湖州市,264.5339057
330600,330000,浙江省,绍兴市,246.7703211
330700,330000,浙江省,金华市,243.2565862
330800,330000,浙江省,衢州市,232.4972653
330900,330000,浙江省,舟山市,214.0246534
331000,330000,浙江省,台州市,235.4545949
331100,330000,浙江省,丽水市,208.9037014
340100,340000,安徽省,合肥市,296.3575844
340200,340000,安徽省,芜湖市,287.0336485
340300,340000,安徽省,蚌埠市,309.0468147
340400,340000,安徽省,淮南市,304.8610018
340500,340000,安徽省,马鞍山市,288.1403666
340600,340000,安徽省,淮北市,317.4838311
340700,340000,安徽省,铜陵市,273.8315385
340800,340000,安徽省,安庆市,254.3294477
341000,340000,安徽省,黄山市,212.1181197
341100,340000,安徽省,滁州市,296.8065267
341200,340000,安徽省,阜阳市,314.3204343
341300,340000,安徽省,宿州市,314.8855835
341500,340000,安徽省,六安市,259.7939873
341600,340000,安徽省,亳州市,314.8246008
341700,340000,安徽省,池州市,231.4060383
341800,340000,安徽省,宣城市,238.7841631
350100,350000,福建省,福州市,230.7603673
350200,350000,福建省,厦门市,273.2865289
350300,350000,福建省,莆田市,241.4016305
350400,350000,福建省,三明市,210.1703646
350500,350000,福建省,泉州市,237.1980526
350600,350000,福建省,漳州市,229.7686837
350700,350000,福建省,南平市,210.4036727
350800,350000,福建省,龙岩市,211.0612646
350900,350000,福建省,宁德市,211.8322254
360100,360000,江西省,南昌市,283.7297031
360200,360000,江西省,景德镇市,232.8906153
360300,360000,江西省,萍乡市,237.3453551
360400,360000,江西省,九江市,236.2197392
360500,360000,江西省,新余市,255.6533528
360600,360000,江西省,鹰潭市,255.4492157
360700,360000,江西省,赣州市,221.9561972
360800,360000,江西省,吉安市,233.2959222
360900,360000,江西省,宜春市,247.2532559
361000,360000,江西省,抚州市,230.8383945
361100,360000,江西省,上饶市,238.9169864
370100,370000,山东省,济南市,303.5828208
370200,370000,山东省,青岛市,318.3697308
370300,370000,山东省,淄博市,299.8597546
370400,370000,山东省,枣庄市,316.5186912
370500,370000,山东省,东营市,290.5984285
370600,370000,山东省,烟台市,300.075499
370700,370000,山东省,潍坊市,306.9838148
370800,370000,山东省,济宁市,309.5524355
370900,370000,山东省,泰安市,307.2556021
371000,370000,山东省,威海市,302.8013223
371100,370000,山东省,日照市,307.0185028
371300,370000,山东省,临沂市,309.7927809
371400,370000,山东省,德州市,322.0815986
371500,370000,山东省,聊城市,322.5903606
371600,370000,山东省,滨州市,301.0964277
371700,370000,山东省,菏泽市,320.424681
410100,410000,河南省,郑州市,318.214239
410200,410000,河南省,开封市,318.8565754
410300,410000,河南省,洛阳市,260.4493074
410400,410000,河南省,平顶山市,294.087996
410500,410000,河南省,安阳市,302.0366479
410600,410000,河南省,鹤壁市,306.7130159
410700,410000,河南省,新乡市,309.3109491
410800,410000,河南省,焦作市,310.7493581
410900,410000,河南省,濮阳市,323.0305596
411000,410000,河南省,许昌市,315.7190036
411100,410000,河南省,漯河市,317.4321342
411200,410000,河南省,三门峡市,244.3155736
411300,410000,河南省,南阳市,274.4966908
411400,410000,河南省,商丘市,319.2264637
411500,410000,河南省,信阳市,284.1766049
411600,410000,河南省,周口市,316.4242408
411700,410000,河南省,驻马店市,304.3293457
419001,410000,河南省,济源市,271.0780472
420100,420000,湖北省,武汉市,291.048347
420200,420000,湖北省,黄石市,262.170775
420300,420000,湖北省,十堰市,217.1065436
420500,420000,湖北省,宜昌市,228.1666471
420600,420000,湖北省,襄阳市,259.1142531
420700,420000,湖北省,鄂州市,283.9740308
420800,420000,湖北省,荆门市,273.3561281
420900,420000,湖北省,孝感市,284.582872
421000,420000,湖北省,荆州市,288.5403979
421100,420000,湖北省,黄冈市,256.5915154
421200,420000,湖北省,咸宁市,238.718184
421300,420000,湖北省,随州市,255.2149117
422800,420000,湖北省,恩施土家族苗族自治州,218.0499292
429004,420000,湖北省,仙桃市,297.7900856
429005,420000,湖北省,潜江市,301.7688178
429006,420000,湖北省,天门市,300.2468365
429021,420000,湖北省,神农架林区,202.4971815
430100,430000,湖南省,长沙市,252.9438593
430200,430000,湖南省,株洲市,237.1714751
430300,430000,湖南省,湘潭市,260.3596716
430400,430000,湖南省,衡阳市,260.4172812
430500,430000,湖南省,邵阳市,236.4105346
430600,430000,湖南省,岳阳市,253.9130197
430700,430000,湖南省,常德市,253.3648686
430800,430000,湖南省,张家界市,217.942525
430900,430000,湖南省,益阳市,246.4387013
431000,430000,湖南省,郴州市,227.0725224
431100,430000,湖南省,永州市,237.0948473
431200,430000,湖南省,怀化市,217.7819701
431300,430000,湖南省,娄底市,247.241079
433100,430000,湖南省,湘西土家族苗族自治州,219.523801
440100,440000,广东省,广州市,265.5512993
440200,440000,广东省,韶关市,219.9489036
440300,440000,广东省,深圳市,289.1527713
440400,440000,广东省,珠海市,258.3537349
440500,440000,广东省,汕头市,278.7999855
440600,440000,广东省,佛山市,299.9766905
440700,440000,广东省,江门市,248.9459735
440800,440000,广东省,湛江市,276.6272686
440900,440000,广东省,茂名市,234.1226399
441200,440000,广东省,肇庆市,220.4029694
441300,440000,广东省,惠州市,233.9252058
441400,440000,广东省,梅州市,217.0013358
441500,440000,广东省,汕尾市,242.443691
441600,440000,广东省,河源市,215.1807206
441700,440000,广东省,阳江市,232.7784119
441800,440000,广东省,清远市,223.0065703
441900,440000,广东省,东莞市,314.08496
442000,440000,广东省,中山市,293.6739655
445100,440000,广东省,潮州市,237.1394513
445200,440000,广东省,揭阳市,251.9029424
445300,440000,广东省,云浮市,222.7459453
450100,450000,广西壮族自治区,南宁市,241.5493854
450200,450000,广西壮族自治区,柳州市,225.8885117
450300,450000,广西壮族自治区,桂林市,223.592621
450400,450000,广西壮族自治区,梧州市,214.0631217
450500,450000,广西壮族自治区,北海市,266.7022239
450600,450000,广西壮族自治区,防城港市,225.0690603
450700,450000,广西壮族自治区,钦州市,231.3537536
450800,450000,广西壮族自治区,贵港市,245.4124273
450900,450000,广西壮族自治区,玉林市,227.7894337
451000,450000,广西壮族自治区,百色市,205.9457125
451100,450000,广西壮族自治区,贺州市,222.6201821
451200,450000,广西壮族自治区,河池市,201.3396109
451300,450000,广西壮族自治区,来宾市,234.0553228
451400,450000,广西壮族自治区,崇左市,223.5481749
460100,460000,海南省,海口市,261.9009104
460200,460000,海南省,三亚市,230.0769154
460400,460000,海南省,儋州市,235.1657231
469001,460000,海南省,五指山市,205.4594951
469002,460000,海南省,琼海市,229.9316555
469005,460000,海南省,文昌市,263.2577925
469006,460000,海南省,万宁市,233.2888766
469007,460000,海南省,东方市,251.5088685
469021,460000,海南省,定安县,232.6059806
469022,460000,海南省,屯昌县,214.3387873
469023,460000,海南省,澄迈县,232.1503731
469024,460000,海南省,临高县,244.6087964
469025,460000,海南省,白沙黎族自治县,207.4488464
469026,460000,海南省,昌江黎族自治县,239.6704854
469027,460000,海南省,乐东黎族自治县,237.0205455
469028,460000,海南省,陵水黎族自治县,244.1722482
469029,460000,海南省,保亭黎族苗族自治县,208.7564092
469030,460000,海南省,琼中黎族苗族自治县,204.1854456
5.00E+05,5.00E+05,重庆市,重庆市,246.7435325
510100,510000,四川省,成都市,285.9341947
510300,510000,四川省,自贡市,293.602761
510400,510000,四川省,攀枝花市,220.6697028
510500,510000,四川省,泸州市,256.5958277
510600,510000,四川省,德阳市,282.5424753
510700,510000,四川省,绵阳市,244.9608931
510800,510000,四川省,广元市,235.3212457
510900,510000,四川省,遂宁市,289.0287604
511000,510000,四川省,内江市,293.417891
511100,510000,四川省,乐山市,241.0439204
511300,510000,四川省,南充市,286.4423835
511400,510000,四川省,眉山市,277.7113202
511500,510000,四川省,宜宾市,262.6363916
511600,510000,四川省,广安市,283.690623
511700,510000,四川省,达州市,249.2977387
511800,510000,四川省,雅安市,210.9515869
511900,510000,四川省,巴中市,239.7685187
512000,510000,四川省,资阳市,296.0438002
513200,510000,四川省,阿坝藏族羌族自治州,194.7255349
513300,510000,四川省,甘孜藏族自治州,192.5689066
513400,510000,四川省,凉山彝族自治州,213.046616
520100,520000,贵州省,贵阳市,251.1655684
520200,520000,贵州省,六盘水市,227.6166858
520300,520000,贵州省,遵义市,236.7513611
520400,520000,贵州省,安顺市,234.4265568
520500,520000,贵州省,毕节市,240.4582413
520600,520000,贵州省,铜仁市,231.3296359
522300,520000,贵州省,黔西南布依族苗族自治州,223.0647354
522600,520000,贵州省,黔东南苗族侗族自治州,216.3627208
522700,520000,贵州省,黔南布依族苗族自治州,216.2882527
530100,530000,云南省,昆明市,231.8148705
530300,530000,云南省,曲靖市,238.1256101
530400,530000,云南省,玉溪市,220.3753754
530500,530000,云南省,保山市,217.2969231
530600,530000,云南省,昭通市,226.3721578
530700,530000,云南省,丽江市,207.5451431
530800,530000,云南省,普洱市,211.1723284
530900,530000,云南省,临沧市,217.1005069
532300,530000,云南省,楚雄彝族自治州,214.3803576
532500,530000,云南省,红河哈尼族彝族自治州,223.6281061
532600,530000,云南省,文山壮族苗族自治州,209.9607958
532800,530000,云南省,西双版纳傣族自治州,209.8734172
532900,530000,云南省,大理白族自治州,216.7941641
533100,530000,云南省,德宏傣族景颇族自治州,220.1952076
533300,530000,云南省,怒江傈僳族自治州,199.563137
533400,530000,云南省,迪庆藏族自治州,196.3507885
540100,540000,西藏自治区,拉萨市,181.5559836
540200,540000,西藏自治区,日喀则市,172.6230093
540300,540000,西藏自治区,昌都市,175.191563
540400,540000,西藏自治区,林芝市,171.7465876
540500,540000,西藏自治区,山南市,180.5643116
540600,540000,西藏自治区,那曲市,175.9381233
542500,540000,西藏自治区,阿里地区,156.1398145
610100,610000,陕西省,西安市,263.3516636
610200,610000,陕西省,铜川市,244.4620305
610300,610000,陕西省,宝鸡市,235.0751263
610400,610000,陕西省,咸阳市,279.3329367
610500,610000,陕西省,渭南市,287.563686
610600,610000,陕西省,延安市,211.4539259
610700,610000,陕西省,汉中市,223.2272065
610800,610000,陕西省,榆林市,221.7025466
610900,610000,陕西省,安康市,215.7175558
611000,610000,陕西省,商洛市,211.7086943
620100,620000,甘肃省,兰州市,215.9705546
620200,620000,甘肃省,嘉峪关市,52.56007271
620300,620000,甘肃省,金昌市,143.4978363
620400,620000,甘肃省,白银市,209.8827749
620500,620000,甘肃省,天水市,242.3966996
620600,620000,甘肃省,武威市,114.9056523
620700,620000,甘肃省,张掖市,151.6040589
620800,620000,甘肃省,平凉市,253.7906706
620900,620000,甘肃省,酒泉市,32.64901034
621000,620000,甘肃省,庆阳市,221.9118999
621100,620000,甘肃省,定西市,232.8552692
621200,620000,甘肃省,陇南市,221.1356269
622900,620000,甘肃省,临夏回族自治州,234.7390523
623000,620000,甘肃省,甘南藏族自治州,197.1487612
630100,630000,青海省,西宁市,209.7678986
630200,630000,青海省,海东市,209.9759084
632200,630000,青海省,海北藏族自治州,182.0931584
632300,630000,青海省,黄南藏族自治州,193.1765786
632500,630000,青海省,海南藏族自治州,186.269796
632600,630000,青海省,果洛藏族自治州,192.5032335
632700,630000,青海省,玉树藏族自治州,171.2063213
632800,630000,青海省,海西蒙古族藏族自治州,85.74661437
640100,640000,宁夏回族自治区,银川市,239.1253117
640200,640000,宁夏回族自治区,石嘴山市,243.4748994
640300,640000,宁夏回族自治区,吴忠市,214.7194584
640400,640000,宁夏回族自治区,固原市,237.6843853
640500,640000,宁夏回族自治区,中卫市,211.1936331
650100,650000,新疆维吾尔自治区,乌鲁木齐市,135.7181708
650200,650000,新疆维吾尔自治区,克拉玛依市,70.89445107
650400,650000,新疆维吾尔自治区,吐鲁番市,24.84120175
650500,650000,新疆维吾尔自治区,哈密市,28.74253524
652300,650000,新疆维吾尔自治区,昌吉回族自治州,111.300245
652700,650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,160.3576215
652800,650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,39.96225788
652900,650000,新疆维吾尔自治区,阿克苏地区,78.34617542
653000,650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,94.00260482
653100,650000,新疆维吾尔自治区,喀什地区,81.69040309
653200,650000,新疆维吾尔自治区,和田地区,29.61259883
654000,650000,新疆维吾尔自治区,伊犁哈萨克自治州,197.6031416
654200,650000,新疆维吾尔自治区,塔城地区,138.1603519
654300,650000,新疆维吾尔自治区,阿勒泰地区,91.729132
659001,650000,新疆维吾尔自治区,石河子市,280.7295525
659002,650000,新疆维吾尔自治区,阿拉尔市,224.1921797
659003,650000,新疆维吾尔自治区,图木舒克市,219.1034828
659004,650000,新疆维吾尔自治区,五家渠市,216.3271746
659005,650000,新疆维吾尔自治区,北屯市,223.2153179
659006,650000,新疆维吾尔自治区,铁门关市,223.2467121
659007,650000,新疆维吾尔自治区,双河市,272.2824175
659008,650000,新疆维吾尔自治区,可克达拉市,255.7197238
659009,650000,新疆维吾尔自治区,昆玉市,134.3786881
659010,650000,新疆维吾尔自治区,胡杨河市,259.2086
710000,710000,台湾省,台湾省,232.8767676
810000,810000,香港特别行政区,香港特别行政区,225.626953
820000,820000,澳门特别行政区,澳门特别行政区,206.124247
