Citycode,Provincecode,Province,City,LUL
520500,520000,贵州省,毕节市,239.6897823
520600,520000,贵州省,铜仁市,232.1319319
522300,520000,贵州省,黔西南布依族苗族自治州,220.0795381
522600,520000,贵州省,黔东南苗族侗族自治州,214.2274779
522700,520000,贵州省,黔南布依族苗族自治州,215.7641407
530100,530000,云南省,昆明市,232.7219474
530300,530000,云南省,曲靖市,237.6025877
530400,530000,云南省,玉溪市,220.3813308
530500,530000,云南省,保山市,216.1561917
530600,530000,云南省,昭通市,226.9878405
530700,530000,云南省,丽江市,205.0715766
530800,530000,云南省,普洱市,211.2607323
530900,530000,云南省,临沧市,218.1635432
532300,530000,云南省,楚雄彝族自治州,212.00291
532500,530000,云南省,红河哈尼族彝族自治州,222.2684652
532600,530000,云南省,文山壮族苗族自治州,208.5989757
532800,530000,云南省,西双版纳傣族自治州,208.7535249
532900,530000,云南省,大理白族自治州,214.0625658
533100,530000,云南省,德宏傣族景颇族自治州,215.7245162
533300,530000,云南省,怒江傈僳族自治州,199.9384849
533400,530000,云南省,迪庆藏族自治州,196.9791621
540100,540000,西藏自治区,拉萨市,179.3970067
540200,540000,西藏自治区,日喀则市,170.1394865
540300,540000,西藏自治区,昌都市,176.7437939
540400,540000,西藏自治区,林芝市,172.5545561
540500,540000,西藏自治区,山南市,179.7766524
540600,540000,西藏自治区,那曲市,175.5006144
542500,540000,西藏自治区,阿里地区,151.1327299
610100,610000,陕西省,西安市,261.0769625
610200,610000,陕西省,铜川市,245.0284323
610300,610000,陕西省,宝鸡市,231.9600374
610400,610000,陕西省,咸阳市,277.456652
610500,610000,陕西省,渭南市,284.7585659
610600,610000,陕西省,延安市,211.636188
610700,610000,陕西省,汉中市,223.9023181
610800,610000,陕西省,榆林市,224.5753121
610900,610000,陕西省,安康市,218.9179445
611000,610000,陕西省,商洛市,209.8556562
620100,620000,甘肃省,兰州市,214.7977692
620200,620000,甘肃省,嘉峪关市,43.93919285
620300,620000,甘肃省,金昌市,147.6979033
620400,620000,甘肃省,白银市,208.3849911
620500,620000,甘肃省,天水市,253.2283429
620600,620000,甘肃省,武威市,114.3506273
620700,620000,甘肃省,张掖市,148.8010876
620800,620000,甘肃省,平凉市,255.0103156
620900,620000,甘肃省,酒泉市,29.7449954
621000,620000,甘肃省,庆阳市,223.7974138
621100,620000,甘肃省,定西市,234.5630089
621200,620000,甘肃省,陇南市,226.1286936
622900,620000,甘肃省,临夏回族自治州,235.015459
623000,620000,甘肃省,甘南藏族自治州,196.6368011
630100,630000,青海省,西宁市,216.6886061
630200,630000,青海省,海东市,213.3276631
632200,630000,青海省,海北藏族自治州,183.9508742
632300,630000,青海省,黄南藏族自治州,192.2809638
632500,630000,青海省,海南藏族自治州,187.5643913
632600,630000,青海省,果洛藏族自治州,193.6683684
632700,630000,青海省,玉树藏族自治州,173.3312008
632800,630000,青海省,海西蒙古族藏族自治州,86.39927328
640100,640000,宁夏回族自治区,银川市,232.1200342
640200,640000,宁夏回族自治区,石嘴山市,235.2109674
640300,640000,宁夏回族自治区,吴忠市,213.4512697
640400,640000,宁夏回族自治区,固原市,244.7837085
640500,640000,宁夏回族自治区,中卫市,207.5693392
650100,650000,新疆维吾尔自治区,乌鲁木齐市,138.2315432
650200,650000,新疆维吾尔自治区,克拉玛依市,69.64064749
650400,650000,新疆维吾尔自治区,吐鲁番市,23.44320335
650500,650000,新疆维吾尔自治区,哈密市,27.95229339
652300,650000,新疆维吾尔自治区,昌吉回族自治州,114.7471377
652700,650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,157.6202576
652800,650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,38.30881233
652900,650000,新疆维吾尔自治区,阿克苏地区,74.23221709
653000,650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,95.58729979
653100,650000,新疆维吾尔自治区,喀什地区,77.07246447
653200,650000,新疆维吾尔自治区,和田地区,28.54138618
654000,650000,新疆维吾尔自治区,伊犁哈萨克自治州,198.5579951
654200,650000,新疆维吾尔自治区,塔城地区,138.2325192
654300,650000,新疆维吾尔自治区,阿勒泰地区,92.88013452
659001,650000,新疆维吾尔自治区,石河子市,284.1862253
659002,650000,新疆维吾尔自治区,阿拉尔市,204.6235239
659003,650000,新疆维吾尔自治区,图木舒克市,214.5784625
659004,650000,新疆维吾尔自治区,五家渠市,230.5941623
659005,650000,新疆维吾尔自治区,北屯市,216.7935243
659006,650000,新疆维吾尔自治区,铁门关市,208.9067783
659007,650000,新疆维吾尔自治区,双河市,271.012425
659008,650000,新疆维吾尔自治区,可克达拉市,254.5687684
659009,650000,新疆维吾尔自治区,昆玉市,122.0070427
659010,650000,新疆维吾尔自治区,胡杨河市,252.0679138
710000,710000,台湾省,台湾省,231.407763
810000,810000,香港特别行政区,香港特别行政区,221.889611
820000,820000,澳门特别行政区,澳门特别行政区,200.4595566
