Citycode,Provincecode,Province,City,LUL
220100,220000,吉林省,长春市,298.8184016
220200,220000,吉林省,吉林市,241.5764178
220300,220000,吉林省,四平市,293.6126136
220400,220000,吉林省,辽源市,270.1394606
220500,220000,吉林省,通化市,234.6122355
220600,220000,吉林省,白山市,207.4835562
220700,220000,吉林省,松原市,283.0664694
220800,220000,吉林省,白城市,264.8293573
222400,220000,吉林省,延边朝鲜族自治州,214.8749388
230100,230000,黑龙江省,哈尔滨市,258.0470789
230200,230000,黑龙江省,齐齐哈尔市,290.8737974
230300,230000,黑龙江省,鸡西市,262.9281286
230400,230000,黑龙江省,鹤岗市,256.1525289
230500,230000,黑龙江省,双鸭山市,259.2081851
230600,230000,黑龙江省,大庆市,283.3899497
230700,230000,黑龙江省,伊春市,210.3929546
230800,230000,黑龙江省,佳木斯市,280.1644588
230900,230000,黑龙江省,七台河市,258.4264319
231000,230000,黑龙江省,牡丹江市,226.0748722
231100,230000,黑龙江省,黑河市,231.5729875
231200,230000,黑龙江省,绥化市,280.9685701
232700,230000,黑龙江省,大兴安岭地区,201.4224437
310000,310000,上海市,上海市,297.0295114
320100,320000,江苏省,南京市,294.4940308
320200,320000,江苏省,无锡市,288.8678471
320300,320000,江苏省,徐州市,316.1047256
320400,320000,江苏省,常州市,293.8839663
320500,320000,江苏省,苏州市,277.010914
320600,320000,江苏省,南通市,297.4531858
320700,320000,江苏省,连云港市,301.6310353
320800,320000,江苏省,淮安市,292.2474644
320900,320000,江苏省,盐城市,300.2656421
321000,320000,江苏省,扬州市,294.3902599
321100,320000,江苏省,镇江市,295.8979339
321200,320000,江苏省,泰州市,301.3136815
321300,320000,江苏省,宿迁市,297.9190115
330100,330000,浙江省,杭州市,227.6497303
330200,330000,浙江省,宁波市,236.7716486
330300,330000,浙江省,温州市,222.9897788
330400,330000,浙江省,嘉兴市,250.8468628
330500,330000,浙江省,湖州市,259.2323728
330600,330000,浙江省,绍兴市,240.9323483
330700,330000,浙江省,金华市,237.6642506
330800,330000,浙江省,衢州市,227.1586991
330900,330000,浙江省,舟山市,204.658365
331000,330000,浙江省,台州市,230.8321227
331100,330000,浙江省,丽水市,206.3260036
340100,340000,安徽省,合肥市,292.2150081
340200,340000,安徽省,芜湖市,282.543924
340300,340000,安徽省,蚌埠市,306.0385908
340400,340000,安徽省,淮南市,302.3390993
340500,340000,安徽省,马鞍山市,285.1802217
340600,340000,安徽省,淮北市,313.2738563
340700,340000,安徽省,铜陵市,271.331413
340800,340000,安徽省,安庆市,253.5854438
341000,340000,安徽省,黄山市,210.8800063
341100,340000,安徽省,滁州市,294.4601862
341200,340000,安徽省,阜阳市,309.4176959
341300,340000,安徽省,宿州市,311.4001959
341500,340000,安徽省,六安市,257.6880309
341600,340000,安徽省,亳州市,311.7879716
341700,340000,安徽省,池州市,229.086183
341800,340000,安徽省,宣城市,236.6413314
350100,350000,福建省,福州市,224.8899446
350200,350000,福建省,厦门市,260.7592396
350300,350000,福建省,莆田市,236.8776597
350400,350000,福建省,三明市,207.0582068
350500,350000,福建省,泉州市,234.1285399
350600,350000,福建省,漳州市,225.1654925
350700,350000,福建省,南平市,208.1523714
350800,350000,福建省,龙岩市,208.2184711
350900,350000,福建省,宁德市,207.458535
360100,360000,江西省,南昌市,280.6595014
360200,360000,江西省,景德镇市,227.2869013
360300,360000,江西省,萍乡市,227.2112101
360400,360000,江西省,九江市,232.7600651
360500,360000,江西省,新余市,247.0539053
360600,360000,江西省,鹰潭市,253.1959848
360700,360000,江西省,赣州市,218.9027873
360800,360000,江西省,吉安市,228.9271069
360900,360000,江西省,宜春市,241.7575459
361000,360000,江西省,抚州市,230.3075019
361100,360000,江西省,上饶市,235.6177501
370100,370000,山东省,济南市,300.1689579
370200,370000,山东省,青岛市,312.1741005
370300,370000,山东省,淄博市,295.1762643
370400,370000,山东省,枣庄市,311.4447067
370500,370000,山东省,东营市,281.8499315
370600,370000,山东省,烟台市,297.9898797
370700,370000,山东省,潍坊市,299.5692941
370800,370000,山东省,济宁市,303.6621048
370900,370000,山东省,泰安市,303.4269845
371000,370000,山东省,威海市,297.4416888
371100,370000,山东省,日照市,302.7691124
371300,370000,山东省,临沂市,305.2657104
371400,370000,山东省,德州市,319.3529712
371500,370000,山东省,聊城市,318.521114
371600,370000,山东省,滨州市,295.4292833
371700,370000,山东省,菏泽市,315.5935708
410100,410000,河南省,郑州市,309.9768123
410200,410000,河南省,开封市,314.3566726
410300,410000,河南省,洛阳市,259.9980028
410400,410000,河南省,平顶山市,292.94986
410500,410000,河南省,安阳市,297.9680785
410600,410000,河南省,鹤壁市,302.2629355
410700,410000,河南省,新乡市,304.578344
410800,410000,河南省,焦作市,303.9956749
410900,410000,河南省,濮阳市,318.1389451
411000,410000,河南省,许昌市,311.5761538
411100,410000,河南省,漯河市,314.7864681
411200,410000,河南省,三门峡市,242.0331027
411300,410000,河南省,南阳市,274.9479279
411400,410000,河南省,商丘市,315.3913765
411500,410000,河南省,信阳市,283.0013548
411600,410000,河南省,周口市,313.468757
411700,410000,河南省,驻马店市,302.7889695
419001,410000,河南省,济源市,269.402618
420100,420000,湖北省,武汉市,287.5494988
420200,420000,湖北省,黄石市,256.684867
420300,420000,湖北省,十堰市,218.583612
420500,420000,湖北省,宜昌市,225.6714727
420600,420000,湖北省,襄阳市,257.6218574
420700,420000,湖北省,鄂州市,281.0313632
420800,420000,湖北省,荆门市,270.6181644
420900,420000,湖北省,孝感市,285.5358406
421000,420000,湖北省,荆州市,286.6060313
421100,420000,湖北省,黄冈市,258.553765
421200,420000,湖北省,咸宁市,238.6486788
421300,420000,湖北省,随州市,254.9551603
422800,420000,湖北省,恩施土家族苗族自治州,212.7687539
429004,420000,湖北省,仙桃市,294.1062712
429005,420000,湖北省,潜江市,299.8622412
429006,420000,湖北省,天门市,299.1522499
429021,420000,湖北省,神农架林区,201.5308288
430100,430000,湖南省,长沙市,244.769097
430200,430000,湖南省,株洲市,229.436923
430300,430000,湖南省,湘潭市,254.5375927
430400,430000,湖南省,衡阳市,254.7479016
430500,430000,湖南省,邵阳市,234.5275632
430600,430000,湖南省,岳阳市,253.8202551
430700,430000,湖南省,常德市,252.8031922
430800,430000,湖南省,张家界市,216.9955871
430900,430000,湖南省,益阳市,243.4652916
431000,430000,湖南省,郴州市,225.3681413
431100,430000,湖南省,永州市,235.6156876
431200,430000,湖南省,怀化市,217.3531995
431300,430000,湖南省,娄底市,244.7155116
433100,430000,湖南省,湘西土家族苗族自治州,221.0214107
440100,440000,广东省,广州市,260.1322616
440200,440000,广东省,韶关市,217.3173293
440300,440000,广东省,深圳市,281.4418629
440400,440000,广东省,珠海市,243.8199776
440500,440000,广东省,汕头市,268.7305482
440600,440000,广东省,佛山市,285.9547462
440700,440000,广东省,江门市,247.26577
440800,440000,广东省,湛江市,280.9904004
440900,440000,广东省,茂名市,234.951161
441200,440000,广东省,肇庆市,220.2877483
441300,440000,广东省,惠州市,230.9372733
441400,440000,广东省,梅州市,215.1785815
441500,440000,广东省,汕尾市,240.5081075
441600,440000,广东省,河源市,213.6158731
441700,440000,广东省,阳江市,236.0193912
441800,440000,广东省,清远市,222.4789487
441900,440000,广东省,东莞市,303.179187
442000,440000,广东省,中山市,279.2827812
445100,440000,广东省,潮州市,231.7181224
445200,440000,广东省,揭阳市,246.6717321
445300,440000,广东省,云浮市,225.632086
450100,450000,广西壮族自治区,南宁市,246.3242644
450200,450000,广西壮族自治区,柳州市,226.1327784
450300,450000,广西壮族自治区,桂林市,220.5204429
450400,450000,广西壮族自治区,梧州市,214.1103617
450500,450000,广西壮族自治区,北海市,275.1419544
450600,450000,广西壮族自治区,防城港市,218.2585286
450700,450000,广西壮族自治区,钦州市,235.6651081
450800,450000,广西壮族自治区,贵港市,251.7981369
450900,450000,广西壮族自治区,玉林市,233.4471995
451000,450000,广西壮族自治区,百色市,204.886071
451100,450000,广西壮族自治区,贺州市,221.9945151
451200,450000,广西壮族自治区,河池市,199.4008102
451300,450000,广西壮族自治区,来宾市,240.4248604
451400,450000,广西壮族自治区,崇左市,226.8574627
460100,460000,海南省,海口市,253.0332504
460200,460000,海南省,三亚市,226.7625371
460400,460000,海南省,儋州市,244.9063544
469001,460000,海南省,五指山市,203.9344672
469002,460000,海南省,琼海市,232.4786436
469005,460000,海南省,文昌市,256.870905
469006,460000,海南省,万宁市,232.0687677
469007,460000,海南省,东方市,249.1321579
469021,460000,海南省,定安县,244.0238548
469022,460000,海南省,屯昌县,217.0495316
469023,460000,海南省,澄迈县,235.5514588
469024,460000,海南省,临高县,254.0191264
469025,460000,海南省,白沙黎族自治县,208.2241257
469026,460000,海南省,昌江黎族自治县,245.3036799
469027,460000,海南省,乐东黎族自治县,233.0274402
469028,460000,海南省,陵水黎族自治县,242.2056667
469029,460000,海南省,保亭黎族苗族自治县,206.6560384
469030,460000,海南省,琼中黎族苗族自治县,201.7193193
5.00E+05,5.00E+05,重庆市,重庆市,245.306164
510100,510000,四川省,成都市,283.3413778
510300,510000,四川省,自贡市,295.208405
510400,510000,四川省,攀枝花市,214.3917293
510500,510000,四川省,泸州市,249.1633206
510600,510000,四川省,德阳市,282.6332623
510700,510000,四川省,绵阳市,247.1226159
510800,510000,四川省,广元市,241.5496655
510900,510000,四川省,遂宁市,293.7482898
511000,510000,四川省,内江市,294.6680784
511100,510000,四川省,乐山市,243.5940482
511300,510000,四川省,南充市,286.2886036
511400,510000,四川省,眉山市,277.9334162
511500,510000,四川省,宜宾市,263.8429969
511600,510000,四川省,广安市,284.5382745
511700,510000,四川省,达州市,250.8799659
511800,510000,四川省,雅安市,212.8708659
511900,510000,四川省,巴中市,239.6323009
512000,510000,四川省,资阳市,295.5511473
513200,510000,四川省,阿坝藏族羌族自治州,196.6736487
513300,510000,四川省,甘孜藏族自治州,193.301138
513400,510000,四川省,凉山彝族自治州,211.9210249
520100,520000,贵州省,贵阳市,246.8724862
520200,520000,贵州省,六盘水市,225.7208178
520300,520000,贵州省,遵义市,236.1732285
520400,520000,贵州省,安顺市,226.2867469
520500,520000,贵州省,毕节市,237.662348
520600,520000,贵州省,铜仁市,231.7439807
522300,520000,贵州省,黔西南布依族苗族自治州,220.5430921
522600,520000,贵州省,黔东南苗族侗族自治州,213.1934858
522700,520000,贵州省,黔南布依族苗族自治州,214.1921087
530100,530000,云南省,昆明市,232.3292174
530300,530000,云南省,曲靖市,237.7471882
530400,530000,云南省,玉溪市,220.6354027
530500,530000,云南省,保山市,217.0956035
530600,530000,云南省,昭通市,229.8199944
530700,530000,云南省,丽江市,204.196592
530800,530000,云南省,普洱市,212.069912
530900,530000,云南省,临沧市,218.842593
532300,530000,云南省,楚雄彝族自治州,211.4889453
532500,530000,云南省,红河哈尼族彝族自治州,224.7637779
532600,530000,云南省,文山壮族苗族自治州,213.4697334
532800,530000,云南省,西双版纳傣族自治州,209.4520021
532900,530000,云南省,大理白族自治州,213.2850342
533100,530000,云南省,德宏傣族景颇族自治州,216.4848852
533300,530000,云南省,怒江傈僳族自治州,200.0607117
533400,530000,云南省,迪庆藏族自治州,196.8826535
540100,540000,西藏自治区,拉萨市,178.7338593
540200,540000,西藏自治区,日喀则市,169.9555002
540300,540000,西藏自治区,昌都市,177.4323443
540400,540000,西藏自治区,林芝市,172.6122143
540500,540000,西藏自治区,山南市,179.8910163
540600,540000,西藏自治区,那曲市,175.7409729
542500,540000,西藏自治区,阿里地区,150.0146339
610100,610000,陕西省,西安市,259.8276243
610200,610000,陕西省,铜川市,245.8411055
610300,610000,陕西省,宝鸡市,233.2430214
610400,610000,陕西省,咸阳市,277.6023653
610500,610000,陕西省,渭南市,283.9837184
610600,610000,陕西省,延安市,211.3819639
610700,610000,陕西省,汉中市,224.6931738
610800,610000,陕西省,榆林市,218.2356376
610900,610000,陕西省,安康市,221.3070358
611000,610000,陕西省,商洛市,208.9615029
620100,620000,甘肃省,兰州市,215.8167223
620200,620000,甘肃省,嘉峪关市,33.3170933
620300,620000,甘肃省,金昌市,147.5875239
620400,620000,甘肃省,白银市,208.1366982
620500,620000,甘肃省,天水市,255.5486932
620600,620000,甘肃省,武威市,114.7950555
620700,620000,甘肃省,张掖市,143.2612266
620800,620000,甘肃省,平凉市,257.164022
620900,620000,甘肃省,酒泉市,27.13532205
621000,620000,甘肃省,庆阳市,224.7500027
621100,620000,甘肃省,定西市,236.5418193
621200,620000,甘肃省,陇南市,227.0628874
622900,620000,甘肃省,临夏回族自治州,235.6381201
623000,620000,甘肃省,甘南藏族自治州,197.4287199
630100,630000,青海省,西宁市,216.870695
630200,630000,青海省,海东市,212.8425701
632200,630000,青海省,海北藏族自治州,182.6742781
632300,630000,青海省,黄南藏族自治州,193.0256342
632500,630000,青海省,海南藏族自治州,186.5009754
632600,630000,青海省,果洛藏族自治州,194.1801983
632700,630000,青海省,玉树藏族自治州,173.6639194
632800,630000,青海省,海西蒙古族藏族自治州,83.07761404
640100,640000,宁夏回族自治区,银川市,226.1773663
640200,640000,宁夏回族自治区,石嘴山市,225.2822736
640300,640000,宁夏回族自治区,吴忠市,210.3872684
640400,640000,宁夏回族自治区,固原市,240.4574578
640500,640000,宁夏回族自治区,中卫市,204.3534082
650100,650000,新疆维吾尔自治区,乌鲁木齐市,138.9267542
650200,650000,新疆维吾尔自治区,克拉玛依市,57.81227226
650400,650000,新疆维吾尔自治区,吐鲁番市,24.02643587
650500,650000,新疆维吾尔自治区,哈密市,30.02318672
652300,650000,新疆维吾尔自治区,昌吉回族自治州,113.1874589
652700,650000,新疆维吾尔自治区,博尔塔拉蒙古自治州,158.0344413
652800,650000,新疆维吾尔自治区,巴音郭楞蒙古自治州,38.32444163
652900,650000,新疆维吾尔自治区,阿克苏地区,69.94101661
653000,650000,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,96.13377554
653100,650000,新疆维吾尔自治区,喀什地区,73.90827928
653200,650000,新疆维吾尔自治区,和田地区,27.70995626
654000,650000,新疆维吾尔自治区,伊犁哈萨克自治州,197.2419132
654200,650000,新疆维吾尔自治区,塔城地区,136.2359934
654300,650000,新疆维吾尔自治区,阿勒泰地区,91.07128067
659001,650000,新疆维吾尔自治区,石河子市,278.2653732
659002,650000,新疆维吾尔自治区,阿拉尔市,188.4680022
659003,650000,新疆维吾尔自治区,图木舒克市,205.760914
659004,650000,新疆维吾尔自治区,五家渠市,214.8647653
659005,650000,新疆维吾尔自治区,北屯市,214.5305496
659006,650000,新疆维吾尔自治区,铁门关市,195.0682146
659007,650000,新疆维吾尔自治区,双河市,262.4985912
659008,650000,新疆维吾尔自治区,可克达拉市,244.7703942
659009,650000,新疆维吾尔自治区,昆玉市,104.0230584
659010,650000,新疆维吾尔自治区,胡杨河市,238.313187
710000,710000,台湾省,台湾省,230.8945382
810000,810000,香港特别行政区,香港特别行政区,221.366624
820000,820000,澳门特别行政区,澳门特别行政区,198.9356383
